X,Y,B,G,R,Gx,Gy
75,20,226,151,0,-0.048418578457614166,-0.032252644421814865
75,21,214,143,0,-0.06920142621660752,-0.03451121964800863
75,22,203,135,0,-0.09632405027258556,-0.03826297667586875
75,23,192,127,0,-0.13826517935484947,-0.04511221032887475
76,12,255,198,0,0.10335206051617353,-0.061575680566778264
76,13,255,193,0,0.07313727383716523,-0.05474926718086332
76,14,254,188,0,0.05077710678338576,-0.05077710678338576
76,15,254,186,0,0.032252644421814865,-0.048418578457614166
76,16,254,182,0,0.015699044804238282,-0.04715256350368319
76,17,251,178,0,0.0,-0.0467521999912377
76,18,245,171,0,-0.015699044804238282,-0.04715256350368319
76,19,238,165,0,-0.032252644421814865,-0.048418578457614166
76,20,233,158,0,-0.05077710678338576,-0.05077710678338576
76,21,224,152,0,-0.07313727383716523,-0.05474926718086332
76,22,216,146,0,-0.10335206051617353,-0.061575680566778264
77,13,255,198,0,0.08000000000000003,-0.08000000000000003
77,14,255,194,0,0.05474926718086332,-0.07313727383716523
77,15,255,191,0,0.03451121964800863,-0.06920142621660752
77,16,255,186,0,0.016733781794646463,-0.06712694158311132
77,17,252,183,0,0.0,-0.06647615158762404
77,18,248,177,0,-0.016733781794646463,-0.06712694158311132
77,19,244,173,0,-0.03451121964800863,-0.06920142621660752
77,20,238,165,0,-0.05474926718086332,-0.07313727383716523
77,21,234,159,0,-0.08000000000000003,-0.08000000000000003
78,14,255,199,0,0.061575680566778264,-0.10335206051617353
78,15,254,195,0,0.03826297667586875,-0.09632405027258556
78,16,255,191,0,0.01842431943322176,-0.0927510698353074
78,17,254,188,0,0.0,-0.09164721253127672
78,18,253,183,0,-0.01842431943322176,-0.0927510698353074
78,19,248,178,0,-0.03826297667586875,-0.09632405027258556
78,20,245,172,0,-0.061575680566778264,-0.10335206051617353
79,15,255,201,0,0.04511221032887475,-0.13826517935484947
79,16,255,197,0,0.0214106195359553,-0.1308992675592447
79,17,255,193,0,0.0,-0.1287068006749893
79,18,253,187,0,-0.0214106195359553,-0.1308992675592447
79,19,251,184,0,-0.04511221032887475,-0.13826517935484947
38,41,70,54,193,0.04511221032887475,0.13826517935484947
38,42,63,54,194,0.0214106195359553,0.1308992675592447
38,43,60,55,197,0.0,0.1287068006749893
38,44,54,56,195,-0.0214106195359553,0.1308992675592447
38,45,53,60,196,-0.04511221032887475,0.13826517935484947
39,40,82,61,184,0.061575680566778264,0.10335206051617353
39,41,80,62,189,0.03826297667586875,0.09632405027258556
39,42,73,63,193,0.01842431943322176,0.0927510698353074
39,43,69,64,195,0.0,0.09164721253127672
39,44,61,65,195,-0.01842431943322176,0.0927510698353074
39,45,56,67,195,-0.03826297667586875,0.09632405027258556
39,46,50,70,191,-0.061575680566778264,0.10335206051617353
40,39,96,69,166,0.08000000000000003,0.08000000000000003
40,40,89,69,172,0.05474926718086332,0.07313727383716523
40,41,87,70,173,0.03451121964800863,0.06920142621660752
40,42,81,73,180,0.016733781794646463,0.06712694158311132
40,43,76,72,181,0.0,0.06647615158762404
40,44,71,75,181,-0.016733781794646463,0.06712694158311132
40,45,67,76,181,-0.03451121964800863,0.06920142621660752
40,46,61,79,179,-0.05474926718086332,0.07313727383716523
40,47,54,79,176,-0.08000000000000003,0.08000000000000003
41,38,107,75,140,0.10335206051617353,0.061575680566778264
41,39,106,77,146,0.07313727383716523,0.05474926718086332
41,40,99,76,150,0.05077710678338576,0.05077710678338576
41,41,95,76,152,0.032252644421814865,0.048418578457614166
41,42,85,75,155,0.015699044804238282,0.04715256350368319
41,43,82,79,160,0.0,0.0467521999912377
41,44,78,81,161,-0.015699044804238282,0.04715256350368319
41,45,74,81,160,-0.032252644421814865,0.048418578457614166
41,46,68,83,159,-0.05077710678338576,0.05077710678338576
41,47,63,85,159,-0.07313727383716523,0.05474926718086332
41,48,57,89,154,-0.10335206051617353,0.061575680566778264
42,37,120,81,124,0.13826517935484947,0.04511221032887475
42,38,114,79,130,0.09632405027258556,0.03826297667586875
42,39,112,80,134,0.06920142621660752,0.03451121964800863
42,40,102,77,137,0.048418578457614166,0.032252644421814865
42,41,100,80,139,0.03088667636830605,0.03088667636830605
42,42,91,80,142,0.015067403328270003,0.03014605954138166
42,43,88,82,145,0.0,0.029910794252010212
42,44,82,86,146,-0.015067403328270003,0.03014605954138166
42,45,78,87,147,-0.03088667636830605,0.03088667636830605
42,46,71,89,146,-0.048418578457614166,0.032252644421814865
42,47,67,89,146,-0.06920142621660752,0.03451121964800863
42,48,57,90,139,-0.09632405027258556,0.03826297667586875
42,49,51,91,136,-0.13826517935484947,0.04511221032887475
43,37,127,84,108,0.1308992675592447,0.0214106195359553
43,38,121,84,117,0.0927510698353074,0.01842431943322176
43,39,116,82,119,0.06712694158311132,0.016733781794646463
43,40,107,81,123,0.04715256350368319,0.015699044804238282
43,41,103,82,123,0.03014605954138166,0.015067403328270003
43,42,95,83,127,0.014723162687942437,0.014723162687942437
43,43,92,86,130,0.0,0.014613556019536122
43,44,82,88,132,-0.014723162687942437,0.014723162687942437
43,45,77,89,135,-0.03014605954138166,0.015067403328270003
43,46,70,91,134,-0.04715256350368319,0.015699044804238282
43,47,65,91,135,-0.06712694158311132,0.016733781794646463
43,48,57,92,129,-0.0927510698353074,0.01842431943322176
43,49,51,92,126,-0.1308992675592447,0.0214106195359553
44,37,132,86,93,0.1287068006749893,0.0
44,38,126,86,98,0.09164721253127672,0.0
44,39,123,87,102,0.06647615158762404,0.0
44,40,114,86,104,0.0467521999912377,0.0
44,41,111,86,105,0.029910794252010212,0.0
44,42,101,87,107,0.014613556019536122,0.0
44,44,88,91,111,-0.014613556019536122,0.0
44,45,83,92,113,-0.029910794252010212,0.0
44,46,74,92,115,-0.0467521999912377,0.0
44,47,71,94,115,-0.06647615158762404,0.0
44,48,63,96,110,-0.09164721253127672,0.0
44,49,56,96,105,-0.1287068006749893,0.0
45,37,136,87,75,0.1308992675592447,-0.0214106195359553
45,38,131,88,79,0.0927510698353074,-0.01842431943322176
45,39,129,88,84,0.06712694158311132,-0.016733781794646463
45,40,120,88,87,0.04715256350368319,-0.015699044804238282
45,41,117,88,89,0.03014605954138166,-0.015067403328270003
45,42,105,87,90,0.014723162687942437,-0.014723162687942437
45,43,102,89,93,0.0,-0.014613556019536122
45,44,92,91,95,-0.014723162687942437,-0.014723162687942437
45,45,86,91,97,-0.03014605954138166,-0.015067403328270003
45,46,76,92,102,-0.04715256350368319,-0.015699044804238282
45,47,73,95,101,-0.06712694158311132,-0.016733781794646463
45,48,66,97,96,-0.0927510698353074,-0.01842431943322176
45,49,59,97,91,-0.1308992675592447,-0.0214106195359553
46,37,141,86,45,0.13826517935484947,-0.04511221032887475
46,38,138,88,52,0.09632405027258556,-0.03826297667586875
46,39,136,89,58,0.06920142621660752,-0.03451121964800863
46,40,129,91,62,0.048418578457614166,-0.032252644421814865
46,41,124,90,63,0.03088667636830605,-0.03088667636830605
46,42,112,90,64,0.015067403328270003,-0.03014605954138166
46,43,108,93,65,0.0,-0.029910794252010212
46,44,101,94,66,-0.015067403328270003,-0.03014605954138166
46,45,96,94,69,-0.03088667636830605,-0.03088667636830605
46,46,86,95,74,-0.048418578457614166,-0.032252644421814865
46,47,82,98,75,-0.06920142621660752,-0.03451121964800863
46,48,73,99,70,-0.09632405027258556,-0.03826297667586875
46,49,64,98,63,-0.13826517935484947,-0.04511221032887475
47,38,136,83,23,0.10335206051617353,-0.061575680566778264
47,39,133,83,27,0.07313727383716523,-0.05474926718086332
47,40,125,84,30,0.05077710678338576,-0.05077710678338576
47,41,124,88,35,0.032252644421814865,-0.048418578457614166
47,42,112,88,36,0.015699044804238282,-0.04715256350368319
47,43,107,89,37,0.0,-0.0467521999912377
47,44,100,91,41,-0.015699044804238282,-0.04715256350368319
47,45,94,91,43,-0.032252644421814865,-0.048418578457614166
47,46,84,92,50,-0.05077710678338576,-0.05077710678338576
47,47,80,94,51,-0.07313727383716523,-0.05474926718086332
47,48,71,94,47,-0.10335206051617353,-0.061575680566778264
48,39,141,88,6,0.08000000000000003,-0.08000000000000003
48,40,133,89,7,0.05474926718086332,-0.07313727383716523
48,41,129,89,7,0.03451121964800863,-0.06920142621660752
48,42,118,90,7,0.016733781794646463,-0.06712694158311132
48,43,114,91,7,0.0,-0.06647615158762404
48,44,105,92,8,-0.016733781794646463,-0.06712694158311132
48,45,102,93,8,-0.03451121964800863,-0.06920142621660752
48,46,92,93,8,-0.05474926718086332,-0.07313727383716523
48,47,89,96,8,-0.08000000000000003,-0.08000000000000003
49,40,140,95,0,0.061575680566778264,-0.10335206051617353
49,41,135,94,0,0.03826297667586875,-0.09632405027258556
49,42,125,94,0,0.01842431943322176,-0.0927510698353074
49,43,120,95,0,0.0,-0.09164721253127672
49,44,110,96,0,-0.01842431943322176,-0.0927510698353074
49,45,106,96,0,-0.03826297667586875,-0.09632405027258556
49,46,98,97,1,-0.061575680566778264,-0.10335206051617353
50,41,144,99,0,0.04511221032887475,-0.13826517935484947
50,42,135,100,0,0.0214106195359553,-0.1308992675592447
50,43,130,100,0,0.0,-0.1287068006749893
50,44,123,101,0,-0.0214106195359553,-0.1308992675592447
50,45,120,101,0,-0.04511221032887475,-0.13826517935484947
45,14,73,57,114,0.04511221032887475,0.13826517935484947
45,15,67,58,118,0.0214106195359553,0.1308992675592447
45,16,61,59,125,0.0,0.1287068006749893
45,17,59,63,131,-0.0214106195359553,0.1308992675592447
45,18,61,67,135,-0.04511221032887475,0.13826517935484947
46,13,93,68,110,0.061575680566778264,0.10335206051617353
46,14,83,65,117,0.03826297667586875,0.09632405027258556
46,15,74,64,122,0.01842431943322176,0.0927510698353074
46,16,70,65,129,0.0,0.09164721253127672
46,17,65,66,132,-0.01842431943322176,0.0927510698353074
46,18,62,67,134,-0.03826297667586875,0.09632405027258556
46,19,57,65,132,-0.061575680566778264,0.10335206051617353
47,12,116,79,92,0.08000000000000003,0.08000000000000003
47,13,106,76,103,0.05474926718086332,0.07313727383716523
47,14,99,74,110,0.03451121964800863,0.06920142621660752
47,15,92,73,114,0.016733781794646463,0.06712694158311132
47,16,83,73,123,0.0,0.06647615158762404
47,17,75,73,125,-0.016733781794646463,0.06712694158311132
47,18,65,70,125,-0.03451121964800863,0.06920142621660752
47,19,58,68,126,-0.05474926718086332,0.07313727383716523
47,20,52,66,124,-0.08000000000000003,0.08000000000000003
48,11,137,89,85,0.10335206051617353,0.061575680566778264
48,12,129,87,91,0.07313727383716523,0.05474926718086332
48,13,114,80,99,0.05077710678338576,0.05077710678338576
48,14,105,79,106,0.032252644421814865,0.048418578457614166
48,15,98,78,110,0.015699044804238282,0.04715256350368319
48,16,89,76,117,0.0,0.0467521999912377
48,17,84,77,122,-0.015699044804238282,0.04715256350368319
48,18,74,74,123,-0.032252644421814865,0.048418578457614166
48,19,67,73,123,-0.05077710678338576,0.05077710678338576
48,20,59,70,120,-0.07313727383716523,0.05474926718086332
48,21,54,69,119,-0.10335206051617353,0.061575680566778264
49,10,164,101,54,0.13826517935484947,0.04511221032887475
49,11,153,97,68,0.09632405027258556,0.03826297667586875
49,12,145,95,73,0.06920142621660752,0.03451121964800863
49,13,136,92,81,0.048418578457614166,0.032252644421814865
49,14,124,88,88,0.03088667636830605,0.03088667636830605
49,15,117,86,94,0.015067403328270003,0.03014605954138166
49,16,106,84,103,0.0,0.029910794252010212
49,17,97,83,105,-0.015067403328270003,0.03014605954138166
49,18,87,81,110,-0.03088667636830605,0.03088667636830605
49,19,79,79,110,-0.048418578457614166,0.032252644421814865
49,20,69,75,107,-0.06920142621660752,0.03451121964800863
49,21,60,72,109,-0.09632405027258556,0.03826297667586875
49,22,54,73,112,-0.13826517935484947,0.04511221032887475
50,10,170,102,38,0.1308992675592447,0.0214106195359553
50,11,162,100,53,0.0927510698353074,0.01842431943322176
50,12,154,98,59,0.06712694158311132,0.016733781794646463
50,13,143,94,69,0.04715256350368319,0.015699044804238282
50,14,134,94,80,0.03014605954138166,0.015067403328270003
50,15,126,91,85,0.014723162687942437,0.014723162687942437
50,16,114,89,92,0.0,0.014613556019536122
50,17,107,86,95,-0.014723162687942437,0.014723162687942437
50,18,95,83,100,-0.03014605954138166,0.015067403328270003
50,19,87,80,100,-0.04715256350368319,0.015699044804238282
50,20,79,79,102,-0.06712694158311132,0.016733781794646463
50,21,67,75,103,-0.0927510698353074,0.01842431943322176
50,22,59,75,105,-0.1308992675592447,0.0214106195359553
51,10,180,105,7,0.1287068006749893,0.0
51,11,172,101,22,0.09164721253127672,0.0
51,12,165,101,33,0.06647615158762404,0.0
51,13,156,100,48,0.0467521999912377,0.0
51,14,150,100,58,0.029910794252010212,0.0
51,15,143,98,63,0.014613556019536122,0.0
51,17,121,92,74,-0.014613556019536122,0.0
51,18,108,88,82,-0.029910794252010212,0.0
51,19,99,87,86,-0.0467521999912377,0.0
51,20,90,84,89,-0.06647615158762404,0.0
51,21,79,81,94,-0.09164721253127672,0.0
51,22,67,78,96,-0.1287068006749893,0.0
52,10,187,108,4,0.1308992675592447,-0.0214106195359553
52,11,178,104,13,0.0927510698353074,-0.01842431943322176
52,12,173,103,19,0.06712694158311132,-0.016733781794646463
52,13,166,103,30,0.04715256350368319,-0.015699044804238282
52,14,157,103,39,0.03014605954138166,-0.015067403328270003
52,15,150,101,45,0.014723162687942437,-0.014723162687942437
52,16,138,100,55,0.0,-0.014613556019536122
52,17,129,95,57,-0.014723162687942437,-0.014723162687942437
52,18,118,92,65,-0.03014605954138166,-0.015067403328270003
52,19,111,90,71,-0.04715256350368319,-0.015699044804238282
52,20,100,87,77,-0.06712694158311132,-0.016733781794646463
52,21,87,83,80,-0.0927510698353074,-0.01842431943322176
52,22,76,81,80,-0.1308992675592447,-0.0214106195359553
53,10,203,117,0,0.13826517935484947,-0.04511221032887475
53,11,195,114,0,0.09632405027258556,-0.03826297667586875
53,12,186,110,2,0.06920142621660752,-0.03451121964800863
53,13,175,104,6,0.048418578457614166,-0.032252644421814865
53,14,166,103,14,0.03088667636830605,-0.03088667636830605
53,15,159,101,19,0.015067403328270003,-0.03014605954138166
53,16,148,100,31,0.0,-0.029910794252010212
53,17,140,97,35,-0.015067403328270003,-0.03014605954138166
53,18,130,95,42,-0.03088667636830605,-0.03088667636830605
53,19,124,94,51,-0.048418578457614166,-0.032252644421814865
53,20,111,89,58,-0.06920142621660752,-0.03451121964800863
53,21,98,86,64,-0.09632405027258556,-0.03826297667586875
53,22,86,83,62,-0.13826517935484947,-0.04511221032887475
54,11,202,119,0,0.10335206051617353,-0.061575680566778264
54,12,196,117,2,0.07313727383716523,-0.05474926718086332
54,13,186,112,4,0.05077710678338576,-0.05077710678338576
54,14,179,110,6,0.032252644421814865,-0.048418578457614166
54,15,172,107,7,0.015699044804238282,-0.04715256350368319
54,16,158,102,12,0.0,-0.0467521999912377
54,17,151,99,14,-0.015699044804238282,-0.04715256350368319
54,18,139,95,16,-0.032252644421814865,-0.048418578457614166
54,19,132,94,23,-0.05077710678338576,-0.05077710678338576
54,20,121,91,31,-0.07313727383716523,-0.05474926718086332
54,21,108,87,38,-0.10335206051617353,-0.061575680566778264
55,12,210,126,0,0.08000000000000003,-0.08000000000000003
55,13,202,122,0,0.05474926718086332,-0.07313727383716523
55,14,194,120,0,0.03451121964800863,-0.06920142621660752
55,15,187,116,0,0.016733781794646463,-0.06712694158311132
55,16,174,111,1,0.0,-0.06647615158762404
55,17,168,107,2,-0.016733781794646463,-0.06712694158311132
55,18,154,102,4,-0.03451121964800863,-0.06920142621660752
55,19,143,96,6,-0.05474926718086332,-0.07313727383716523
55,20,130,92,12,-0.08000000000000003,-0.08000000000000003
56,13,212,129,0,0.061575680566778264,-0.10335206051617353
56,14,205,126,0,0.03826297667586875,-0.09632405027258556
56,15,201,125,0,0.01842431943322176,-0.0927510698353074
56,16,188,117,0,0.0,-0.09164721253127672
56,17,183,114,1,-0.01842431943322176,-0.0927510698353074
56,18,172,110,2,-0.03826297667586875,-0.09632405027258556
56,19,162,105,3,-0.061575680566778264,-0.10335206051617353
57,14,213,132,0,0.04511221032887475,-0.13826517935484947
57,15,209,131,0,0.0214106195359553,-0.1308992675592447
57,16,201,128,0,0.0,-0.1287068006749893
57,17,196,122,0,-0.0214106195359553,-0.1308992675592447
57,18,184,118,0,-0.04511221032887475,-0.13826517935484947
34,40,82,67,180,0.04511221032887475,0.13826517935484947
34,41,78,67,180,0.0214106195359553,0.1308992675592447
34,42,74,69,183,0.0,0.1287068006749893
34,43,70,70,184,-0.0214106195359553,0.1308992675592447
34,44,64,72,182,-0.04511221032887475,0.13826517935484947
35,39,95,74,159,0.061575680566778264,0.10335206051617353
35,40,91,74,163,0.03826297667586875,0.09632405027258556
35,41,86,73,164,0.01842431943322176,0.0927510698353074
35,42,80,75,167,0.0,0.09164721253127672
35,43,75,75,168,-0.01842431943322176,0.0927510698353074
35,44,68,77,170,-0.03826297667586875,0.09632405027258556
35,45,65,78,168,-0.061575680566778264,0.10335206051617353
36,38,100,72,149,0.08000000000000003,0.08000000000000003
36,39,95,73,151,0.05474926718086332,0.07313727383716523
36,40,92,74,157,0.03451121964800863,0.06920142621660752
36,41,88,74,158,0.016733781794646463,0.06712694158311132
36,42,80,74,160,0.0,0.06647615158762404
36,43,75,76,161,-0.016733781794646463,0.06712694158311132
36,44,71,77,164,-0.03451121964800863,0.06920142621660752
36,45,69,79,164,-0.05474926718086332,0.07313727383716523
36,46,61,81,162,-0.08000000000000003,0.08000000000000003
37,37,109,74,136,0.10335206051617353,0.061575680566778264
37,38,105,75,141,0.07313727383716523,0.05474926718086332
37,39,99,74,144,0.05077710678338576,0.05077710678338576
37,40,95,75,149,0.032252644421814865,0.048418578457614166
37,41,91,76,150,0.015699044804238282,0.04715256350368319
37,42,82,77,154,0.0,0.0467521999912377
37,43,77,78,155,-0.015699044804238282,0.04715256350368319
37,44,71,80,155,-0.032252644421814865,0.048418578457614166
37,45,68,81,157,-0.05077710678338576,0.05077710678338576
37,46,60,83,154,-0.07313727383716523,0.05474926718086332
37,47,51,82,151,-0.10335206051617353,0.061575680566778264
38,36,115,77,120,0.13826517935484947,0.04511221032887475
38,37,110,76,125,0.09632405027258556,0.03826297667586875
38,38,105,77,132,0.06920142621660752,0.03451121964800863
38,39,100,76,134,0.048418578457614166,0.032252644421814865
38,40,97,77,139,0.03088667636830605,0.03088667636830605
38,41,95,79,141,0.015067403328270003,0.03014605954138166
38,42,86,80,143,0.0,0.029910794252010212
38,43,81,80,142,-0.015067403328270003,0.03014605954138166
38,44,73,81,141,-0.03088667636830605,0.03088667636830605
38,45,68,81,142,-0.048418578457614166,0.032252644421814865
38,46,60,84,140,-0.06920142621660752,0.03451121964800863
38,47,53,84,139,-0.09632405027258556,0.03826297667586875
38,48,41,84,137,-0.13826517935484947,0.04511221032887475
39,36,125,81,97,0.1308992675592447,0.0214106195359553
39,37,120,80,104,0.0927510698353074,0.01842431943322176
39,38,114,80,110,0.06712694158311132,0.016733781794646463
39,39,108,79,113,0.04715256350368319,0.015699044804238282
39,40,103,80,117,0.03014605954138166,0.015067403328270003
39,41,99,83,120,0.014723162687942437,0.014723162687942437
39,42,89,84,121,0.0,0.014613556019536122
39,43,85,85,122,-0.014723162687942437,0.014723162687942437
39,44,77,84,123,-0.03014605954138166,0.015067403328270003
39,45,72,85,124,-0.04715256350368319,0.015699044804238282
39,46,62,86,121,-0.06712694158311132,0.016733781794646463
39,47,58,87,121,-0.0927510698353074,0.01842431943322176
39,48,46,87,118,-0.1308992675592447,0.0214106195359553
40,36,126,78,71,0.1287068006749893,0.0
40,37,124,81,80,0.09164721253127672,0.0
40,38,118,81,85,0.06647615158762404,0.0
40,39,114,82,88,0.0467521999912377,0.0
40,40,109,83,92,0.029910794252010212,0.0
40,41,106,85,93,0.014613556019536122,0.0
40,43,92,88,95,-0.014613556019536122,0.0
40,44,85,88,95,-0.029910794252010212,0.0
40,45,79,87,94,-0.0467521999912377,0.0
40,46,70,89,92,-0.06647615158762404,0.0
40,47,65,89,91,-0.09164721253127672,0.0
40,48,55,89,90,-0.1287068006749893,0.0
41,36,134,80,27,0.1308992675592447,-0.0214106195359553
41,37,134,83,34,0.0927510698353074,-0.01842431943322176
41,38,127,83,39,0.06712694158311132,-0.016733781794646463
41,39,124,84,47,0.04715256350368319,-0.015699044804238282
41,40,118,86,50,0.03014605954138166,-0.015067403328270003
41,41,113,87,53,0.014723162687942437,-0.014723162687942437
41,42,104,89,56,0.0,-0.014613556019536122
41,43,100,89,58,-0.014723162687942437,-0.014723162687942437
41,44,90,89,60,-0.03014605954138166,-0.015067403328270003
41,45,86,89,60,-0.04715256350368319,-0.015699044804238282
41,46,76,88,57,-0.06712694158311132,-0.016733781794646463
41,47,70,88,54,-0.0927510698353074,-0.01842431943322176
41,48,60,87,55,-0.1308992675592447,-0.0214106195359553
42,36,139,83,14,0.13826517935484947,-0.04511221032887475
42,37,135,81,15,0.09632405027258556,-0.03826297667586875
42,38,126,80,15,0.06920142621660752,-0.03451121964800863
42,39,123,82,19,0.048418578457614166,-0.032252644421814865
42,40,117,83,18,0.03088667636830605,-0.03088667636830605
42,41,113,84,20,0.015067403328270003,-0.03014605954138166
42,42,104,85,20,0.0,-0.029910794252010212
42,43,100,85,20,-0.015067403328270003,-0.03014605954138166
42,44,92,86,23,-0.03088667636830605,-0.03088667636830605
42,45,89,87,23,-0.048418578457614166,-0.032252644421814865
42,46,80,86,19,-0.06920142621660752,-0.03451121964800863
42,47,76,87,18,-0.09632405027258556,-0.03826297667586875
42,48,63,86,20,-0.13826517935484947,-0.04511221032887475
43,37,141,86,1,0.10335206051617353,-0.061575680566778264
43,38,135,88,0,0.07313727383716523,-0.05474926718086332
43,39,130,86,0,0.05077710678338576,-0.05077710678338576
43,40,124,87,0,0.032252644421814865,-0.048418578457614166
43,41,121,88,0,0.015699044804238282,-0.04715256350368319
43,42,114,89,0,0.0,-0.0467521999912377
43,43,109,89,0,-0.015699044804238282,-0.04715256350368319
43,44,98,88,0,-0.032252644421814865,-0.048418578457614166
43,45,96,89,1,-0.05077710678338576,-0.05077710678338576
43,46,91,91,3,-0.07313727383716523,-0.05474926718086332
43,47,84,91,2,-0.10335206051617353,-0.061575680566778264
44,38,141,91,1,0.08000000000000003,-0.08000000000000003
44,39,137,91,0,0.05474926718086332,-0.07313727383716523
44,40,131,92,0,0.03451121964800863,-0.06920142621660752
44,41,129,93,0,0.016733781794646463,-0.06712694158311132
44,42,121,94,0,0.0,-0.06647615158762404
44,43,116,94,0,-0.016733781794646463,-0.06712694158311132
44,44,108,93,1,-0.03451121964800863,-0.06920142621660752
44,45,105,93,0,-0.05474926718086332,-0.07313727383716523
44,46,97,94,1,-0.08000000000000003,-0.08000000000000003
45,39,144,96,0,0.061575680566778264,-0.10335206051617353
45,40,137,97,0,0.03826297667586875,-0.09632405027258556
45,41,135,98,0,0.01842431943322176,-0.0927510698353074
45,42,126,98,0,0.0,-0.09164721253127672
45,43,121,97,0,-0.01842431943322176,-0.0927510698353074
45,44,116,97,0,-0.03826297667586875,-0.09632405027258556
45,45,111,98,0,-0.061575680566778264,-0.10335206051617353
46,40,146,103,0,0.04511221032887475,-0.13826517935484947
46,41,143,103,0,0.0214106195359553,-0.1308992675592447
46,42,134,102,0,0.0,-0.1287068006749893
46,43,129,101,0,-0.0214106195359553,-0.1308992675592447
46,44,123,102,0,-0.04511221032887475,-0.13826517935484947
64,27,97,73,87,0.04511221032887475,0.13826517935484947
64,28,84,68,86,0.0214106195359553,0.1308992675592447
64,29,80,71,96,0.0,0.1287068006749893
64,30,75,74,99,-0.0214106195359553,0.1308992675592447
64,31,70,77,101,-0.04511221032887475,0.13826517935484947
65,26,126,88,83,0.061575680566778264,0.10335206051617353
65,27,107,82,92,0.03826297667586875,0.09632405027258556
65,28,97,80,94,0.01842431943322176,0.0927510698353074
65,29,86,76,94,0.0,0.09164721253127672
65,30,77,77,96,-0.01842431943322176,0.0927510698353074
65,31,69,78,98,-0.03826297667586875,0.09632405027258556
65,32,62,79,96,-0.061575680566778264,0.10335206051617353
66,25,147,98,63,0.08000000000000003,0.08000000000000003
66,26,136,94,67,0.05474926718086332,0.07313727383716523
66,27,119,89,74,0.03451121964800863,0.06920142621660752
66,28,110,88,80,0.016733781794646463,0.06712694158311132
66,29,93,83,83,0.0,0.06647615158762404
66,30,82,82,85,-0.016733781794646463,0.06712694158311132
66,31,71,82,87,-0.03451121964800863,0.06920142621660752
66,32,63,83,86,-0.05474926718086332,0.07313727383716523
66,33,60,85,85,-0.08000000000000003,0.08000000000000003
67,24,181,109,40,0.10335206051617353,0.061575680566778264
67,25,158,104,56,0.07313727383716523,0.05474926718086332
67,26,139,98,59,0.05077710678338576,0.05077710678338576
67,27,123,93,68,0.032252644421814865,0.048418578457614166
67,28,112,91,71,0.015699044804238282,0.04715256350368319
67,29,99,88,78,0.0,0.0467521999912377
67,30,88,87,80,-0.015699044804238282,0.04715256350368319
67,31,78,85,81,-0.032252644421814865,0.048418578457614166
67,32,69,85,81,-0.05077710678338576,0.05077710678338576
67,33,61,85,78,-0.07313727383716523,0.05474926718086332
67,34,54,86,74,-0.10335206051617353,0.061575680566778264
68,23,199,116,3,0.13826517935484947,0.04511221032887475
68,24,192,113,11,0.09632405027258556,0.03826297667586875
68,25,173,108,29,0.06920142621660752,0.03451121964800863
68,26,158,104,38,0.048418578457614166,0.032252644421814865
68,27,142,100,50,0.03088667636830605,0.03088667636830605
68,28,128,96,51,0.015067403328270003,0.03014605954138166
68,29,112,94,59,0.0,0.029910794252010212
68,30,101,92,60,-0.015067403328270003,0.03014605954138166
68,31,92,91,61,-0.03088667636830605,0.03088667636830605
68,32,79,89,59,-0.048418578457614166,0.032252644421814865
68,33,68,89,57,-0.06920142621660752,0.03451121964800863
68,34,63,90,59,-0.09632405027258556,0.03826297667586875
68,35,63,91,56,-0.13826517935484947,0.04511221032887475
69,23,202,121,0,0.1308992675592447,0.0214106195359553
69,24,194,117,1,0.0927510698353074,0.01842431943322176
69,25,179,111,13,0.06712694158311132,0.016733781794646463
69,26,166,106,22,0.04715256350368319,0.015699044804238282
69,27,148,101,33,0.03014605954138166,0.015067403328270003
69,28,133,97,41,0.014723162687942437,0.014723162687942437
69,29,119,95,50,0.0,0.014613556019536122
69,30,107,94,52,-0.014723162687942437,0.014723162687942437
69,31,96,92,52,-0.03014605954138166,0.015067403328270003
69,32,82,90,51,-0.04715256350368319,0.015699044804238282
69,33,71,90,51,-0.06712694158311132,0.016733781794646463
69,34,64,91,52,-0.0927510698353074,0.01842431943322176
69,35,61,92,50,-0.1308992675592447,0.0214106195359553
70,23,210,128,0,0.1287068006749893,0.0
70,24,202,123,0,0.09164721253127672,0.0
70,25,191,118,0,0.06647615158762404,0.0
70,26,177,111,0,0.0467521999912377,0.0
70,27,157,104,6,0.029910794252010212,0.0
70,28,144,101,13,0.014613556019536122,0.0
70,30,118,94,22,-0.014613556019536122,0.0
70,31,108,95,30,-0.029910794252010212,0.0
70,32,95,93,33,-0.0467521999912377,0.0
70,33,83,93,34,-0.06647615158762404,0.0
70,34,72,92,32,-0.09164721253127672,0.0
70,35,67,92,29,-0.1287068006749893,0.0
71,23,219,137,0,0.1308992675592447,-0.0214106195359553
71,24,213,131,0,0.0927510698353074,-0.01842431943322176
71,25,200,124,0,0.06712694158311132,-0.016733781794646463
71,26,189,117,0,0.04715256350368319,-0.015699044804238282
71,27,168,109,2,0.03014605954138166,-0.015067403328270003
71,28,155,106,4,0.014723162687942437,-0.014723162687942437
71,29,139,101,6,0.0,-0.014613556019536122
71,30,122,96,10,-0.014723162687942437,-0.014723162687942437
71,31,109,95,13,-0.03014605954138166,-0.015067403328270003
71,32,97,93,16,-0.04715256350368319,-0.015699044804238282
